customer_id,age,tenure_months,monthly_charges,total_charges,num_services,contract_type,payment_method,internet_service,churned
CUST_002458,52,21,70.87,1526.36,3,one-year,electronic_check,Fiber optic,0
CUST_002459,52,44,141.24,6271.68,1,month-to-month,mailed_check,Fiber optic,1
CUST_002460,46,1,99.21,100.0,2,month-to-month,credit_card,Fiber optic,1
CUST_002461,56,1,46.85,198.91,3,month-to-month,bank_transfer,DSL,0
CUST_002462,52,20,44.88,866.2,2,two-year,credit_card,Fiber optic,0
CUST_002463,26,41,114.1,4831.26,3,month-to-month,mailed_check,Fiber optic,1
CUST_002464,58,9,100.43,839.7,1,month-to-month,electronic_check,DSL,1
CUST_002465,58,10,65.81,455.43,4,one-year,electronic_check,DSL,0
CUST_002466,33,21,139.29,2965.35,2,month-to-month,electronic_check,Fiber optic,1
CUST_002467,45,7,27.21,215.3,1,month-to-month,mailed_check,Fiber optic,1
CUST_002468,55,1,62.46,100.0,4,month-to-month,credit_card,DSL,0
CUST_002469,41,31,144.37,4411.39,1,one-year,bank_transfer,DSL,1
CUST_002470,61,23,85.65,1966.53,6,one-year,bank_transfer,Fiber optic,0
CUST_002471,80,20,59.72,1143.19,3,month-to-month,mailed_check,DSL,1
CUST_002472,33,32,70.2,2216.06,3,month-to-month,bank_transfer,DSL,1
CUST_002473,24,26,130.55,3478.55,5,one-year,credit_card,Fiber optic,0
CUST_002474,49,5,52.94,283.13,3,one-year,bank_transfer,Fiber optic,1
CUST_002475,55,10,151.02,1571.2,5,month-to-month,bank_transfer,Fiber optic,1
CUST_002476,41,3,112.78,315.16,2,month-to-month,electronic_check,Fiber optic,1
CUST_002477,66,3,50.12,116.17,3,month-to-month,electronic_check,Fiber optic,1
CUST_002478,24,27,96.58,2492.2,6,one-year,electronic_check,Fiber optic,1
CUST_002479,55,46,80.97,3687.76,6,two-year,credit_card,No,0
CUST_002480,35,72,57.29,3792.44,3,month-to-month,credit_card,DSL,0
CUST_002481,70,23,127.83,2880.99,3,month-to-month,bank_transfer,DSL,1
CUST_002482,74,4,145.32,573.09,3,month-to-month,mailed_check,DSL,1
CUST_002483,33,2,35.63,127.63,1,month-to-month,electronic_check,Fiber optic,1
CUST_002484,36,40,69.82,2765.87,5,month-to-month,bank_transfer,Fiber optic,1
CUST_002485,57,20,89.39,1822.57,3,two-year,credit_card,DSL,0
CUST_002486,39,23,68.84,1365.43,4,month-to-month,electronic_check,DSL,0
CUST_002487,44,36,58.55,2102.04,1,one-year,bank_transfer,DSL,0
CUST_002488,45,29,34.56,834.4,3,month-to-month,mailed_check,DSL,0
CUST_002489,18,43,102.03,4266.56,5,two-year,electronic_check,No,1
CUST_002490,44,1,68.02,100.0,3,month-to-month,credit_card,Fiber optic,1
CUST_002491,34,33,65.93,2303.4,1,month-to-month,electronic_check,DSL,0
CUST_002492,37,45,129.95,5884.81,3,two-year,electronic_check,DSL,0
CUST_002493,66,8,130.6,1046.63,3,month-to-month,bank_transfer,DSL,0
CUST_002494,26,24,93.18,2234.44,4,one-year,bank_transfer,Fiber optic,0
CUST_002495,57,9,82.32,669.49,2,two-year,bank_transfer,Fiber optic,0
CUST_002496,40,72,101.5,7253.5,6,month-to-month,credit_card,No,1
CUST_002497,40,1,60.93,103.67,2,one-year,mailed_check,Fiber optic,1
CUST_002498,56,20,45.6,773.48,4,two-year,electronic_check,Fiber optic,1
CUST_002499,50,4,116.49,525.29,2,two-year,bank_transfer,Fiber optic,1
